Sort Key,Station,Source,Type,Ba137,Ba138,Ca43,Mg24,Mg25,Mg26,Sr86,Sr87,Sr88
192,GJHFR-143B,GJH,FR,0.001927139,0.012437955,0.653274556,2.222135025,0.295821314,0.323218615,0.14864829,0.105086296,1.239588109
193,GJHFR-143B,GJH,FR,0.002033853,0.013279906,0.679978775,2.132489426,0.284375962,0.322265157,0.149457848,0.107515246,1.274387929
194,GJHFR-143B,GJH,FR,0.002013201,0.012725536,0.645768056,2.067232395,0.268299681,0.303739667,0.143014868,0.103310279,1.227212712
195,GJHFR-143B,GJH,FR,0.002048721,0.012884577,0.670590552,2.058615446,0.265277087,0.300926933,0.143392693,0.103358561,1.194416426
196,GJHFR-143B,GJH,FR,0.002010259,0.012783725,0.652630355,2.051998677,0.262239286,0.302407547,0.139975893,0.098874115,1.199053217
197,GJHFR-143B,GJH,FR,0.002049224,0.01269145,0.674484289,2.073695841,0.267592326,0.3054618,0.143858565,0.10298077,1.188541652
198,GJHFR-143B,GJH,FR,0.001966471,0.012025611,0.675565566,2.06700017,0.267121941,0.312093038,0.142018469,0.101944538,1.198019067
199,GJHFR-143B,GJH,FR,0.001804769,0.012032379,0.657898253,2.141148508,0.277658209,0.314057906,0.146002918,0.102285987,1.241959536
200,NAPFR-114A,DEX,FR,0.000341365,0.002188103,0.662673559,2.341354657,0.309263999,0.342739649,0.268910745,0.195478477,2.317625071
201,NAPFR-114A,DEX,FR,0.00030298,0.00192631,0.657956003,2.265386214,0.293356246,0.335130864,0.274800019,0.193300868,2.200624291
202,NAPFR-114A,DEX,FR,0.000290891,0.001898716,0.665195819,2.28125178,0.295241255,0.331579933,0.276566351,0.197560263,2.270352763
203,NAPFR-114A,DEX,FR,0.000300028,0.001928998,0.651709403,2.239478129,0.290090394,0.328936864,0.274383571,0.196109364,2.318849609
204,NAPFR-114A,DEX,FR,0.000304036,0.001935263,0.671740566,2.231633607,0.287187747,0.325664293,0.276504646,0.201341466,2.386405636
205,NAPFR-114A,DEX,FR,0.000313953,0.002034799,0.674878353,2.228370612,0.29142289,0.330094134,0.291182185,0.202577507,2.401389965
206,NAPFR-114A,DEX,FR,0.000315672,0.001962285,0.67459661,2.153953681,0.287462802,0.32126788,0.29084816,0.199659774,2.349479469
207,NAPFR-114A,DEX,FR,0.000302846,0.001992565,0.666531725,2.16719313,0.282572849,0.323413944,0.278898678,0.196744561,2.318195756
208,NAPFR-114A,DEX,FR,0.000336316,0.002064044,0.665039449,2.151057818,0.281477388,0.314357709,0.287224703,0.209396697,2.396614106
209,NAPFR-114A,DEX,FR,0.00032282,0.002016428,0.679829233,2.136111985,0.27905884,0.316673322,0.285146807,0.197166425,2.337047935
210,NAPFR-114A,DEX,FR,0.000355402,0.002170845,0.658345376,2.109848499,0.273396672,0.303992826,0.286277614,0.200256911,2.371695066
211,NAPFR-114A,DEX,FR,0.000382658,0.002339785,0.672446496,2.180208428,0.283695535,0.327396505,0.280933055,0.195690421,2.343236794
212,NAPFR-114A,DEX,FR,0.000544563,0.003476618,0.637415569,1.939635974,0.252349042,0.292147801,0.274746084,0.196205454,2.379594368
213,NAPFR-114A,DEX,FR,0.000458595,0.002864267,0.662128539,2.019148559,0.258653781,0.302701897,0.265074404,0.197082672,2.26659501
214,NAPFR-114A,DEX,FR,0.000400526,0.00245766,0.667863057,2.077378028,0.274834184,0.312621424,0.276146237,0.199457227,2.302481033
215,NAPFR-114A,DEX,FR,0.0003738,0.002332132,0.635683286,2.138038759,0.280445747,0.313251405,0.277878417,0.195546955,2.279629777
216,NAPFR-114A,DEX,FR,0.000367023,0.002361661,0.674049919,2.148514562,0.278937887,0.326686398,0.272074896,0.19782029,2.279492168
217,NAPFR-114A,DEX,FR,0.000394695,0.002548098,0.670145652,2.256557291,0.286542583,0.331446115,0.270088619,0.189565518,2.245324046
218,NAPFR-114A,DEX,FR,0.000423696,0.002666378,0.660952485,2.241267968,0.297232158,0.339764815,0.268568756,0.187495363,2.243974606
219,NAPFR-114A,DEX,FR,0.000407418,0.002546555,0.667838477,2.223934252,0.290206099,0.333047011,0.275971609,0.198677162,2.250583684
220,NAPFR-114A,DEX,FR,0.000387354,0.002424402,0.662510315,2.205770942,0.286494766,0.323040167,0.285495209,0.202247616,2.343504791
221,NAPFR-114A,DEX,FR,0.000380876,0.002378599,0.645076482,2.124331907,0.274821034,0.306102124,0.277215654,0.197125925,2.347861611
222,NAPFR-114A,DEX,FR,0.000393065,0.002486304,0.663323302,2.05226754,0.263657611,0.30795036,0.280769576,0.198205607,2.354491547
223,NAPFR-114A,DEX,FR,0.000445538,0.002730035,0.674551863,2.082339771,0.266725766,0.309200907,0.273443482,0.199169846,2.371084221
224,NAPFR-114A,DEX,FR,0.000478062,0.003083764,0.650287507,2.051503052,0.267028293,0.310932835,0.268227008,0.191257279,2.292801545
225,NAPFR-114A,DEX,FR,0.000558957,0.003501255,0.666582415,2.099787559,0.275151267,0.319046984,0.278998485,0.199970871,2.352162537
226,NAPFR-114A,DEX,FR,0.000606965,0.003746924,0.667781672,2.124278364,0.284437178,0.318554679,0.272939061,0.193981886,2.319223323
227,NAPFR-114A,DEX,FR,0.000602627,0.003857542,0.659229215,2.133959667,0.274695937,0.322395127,0.266214173,0.192662941,2.297903479
228,NAPFR-114A,DEX,FR,0.000560937,0.00363772,0.66263255,2.205367578,0.284798039,0.32845504,0.262380722,0.197943687,2.321655597
229,NAPFR-114A,DEX,FR,0.000506203,0.003098692,0.640458395,2.187586341,0.288912957,0.325830778,0.274323456,0.20666102,2.346751308
230,NAPFR-114A,DEX,FR,0.000419731,0.00267938,0.663179388,2.220492793,0.287196374,0.326265737,0.285531585,0.201270167,2.398996377
231,NAPFR-114A,DEX,FR,0.000364846,0.002438746,0.659441769,2.202987627,0.290929355,0.333981347,0.284691811,0.204192239,2.4163089
232,NAPFR-114A,DEX,FR,0.000365334,0.002318572,0.666498665,2.156405681,0.286195925,0.3197044,0.287591706,0.19786389,2.386167321
233,NAPFR-114A,DEX,FR,0.000350134,0.002330204,0.670924621,2.203155214,0.282190171,0.31927716,0.288019453,0.201705454,2.336491455
234,NAPFR-114A,DEX,FR,0.000350262,0.002216108,0.664370065,2.145486831,0.28247557,0.315611496,0.284099038,0.200870634,2.407909622
235,NAPFR-114A,DEX,FR,0.000357041,0.002145236,0.657359468,2.183536872,0.283769585,0.319980405,0.286766211,0.207231068,2.352427172
236,NAPFR-114A,DEX,FR,0.000359691,0.002370835,0.663203164,2.244970095,0.28723688,0.332406485,0.282592286,0.201698804,2.372827284
237,NAPFR-114A,DEX,FR,0.000362294,0.002284702,0.664198555,2.229474559,0.282206646,0.323263495,0.286885955,0.205237832,2.40582616
238,NAPFR-114A,DEX,FR,0.0003575,0.002319993,0.655097499,2.175560253,0.290491116,0.325014995,0.29155579,0.205664157,2.418227066
239,NAPFR-114A,DEX,FR,0.000368104,0.0022522,0.677678588,2.212537717,0.28882407,0.329368419,0.296703934,0.205900981,2.447862018
240,NAPFR-114A,DEX,FR,0.000329582,0.002047613,0.669870121,2.226640886,0.287907235,0.327452744,0.283949493,0.196650929,2.384903821
241,NAPFR-114A,DEX,FR,0.000334185,0.002079004,0.680476341,2.2371876,0.290626474,0.325245241,0.282208007,0.201603307,2.362170414
242,NAPFR-114A,DEX,FR,0.000328042,0.002002245,0.656181571,2.163132791,0.286264705,0.317399504,0.271968032,0.19582876,2.290124807
243,NAPFR-114A,DEX,FR,0.000334843,0.002095409,0.675319845,2.208920388,0.291572844,0.33717725,0.276809687,0.201717052,2.316113239
244,NAPFR-114A,DEX,FR,0.000318924,0.001971295,0.655948653,2.211202244,0.287623653,0.331440721,0.263770985,0.187681292,2.306026726
245,NAPFR-114A,DEX,FR,0.00032757,0.002019409,0.667116279,2.260913131,0.29878036,0.335836003,0.27445248,0.196326714,2.336343416
246,NAPFR-114A,DEX,FR,0.00032027,0.001953045,0.682644039,2.321517301,0.300862427,0.33339342,0.276310764,0.195060952,2.289850002
247,NAPFR-114A,DEX,FR,0.000298807,0.002006595,0.667168454,2.158028017,0.284129485,0.320210791,0.260114185,0.185906542,2.189030052
248,NAPFR-114A,DEX,FR,0.000311875,0.002024864,0.655544498,2.134762939,0.283893151,0.315716563,0.263464728,0.186093372,2.224440167
249,NAPFR-114A,DEX,FR,0.000330629,0.001993458,0.664256302,2.180585858,0.285756667,0.328258825,0.264324457,0.191763736,2.124840335
250,NAPFR-114A,DEX,FR,0.000334539,0.002144929,0.667571245,2.205335744,0.292324244,0.327137357,0.259550339,0.19436267,2.224338728
251,NAPFR-115A,DEX,FR,0.000384887,0.002529259,0.67034148,2.46634301,0.317117373,0.359101125,0.258069543,0.179805626,2.172087572
252,NAPFR-115A,DEX,FR,0.00041914,0.002681708,0.66946076,2.359919639,0.299807027,0.343055153,0.255482829,0.18123825,2.16627548
253,NAPFR-115A,DEX,FR,0.000417046,0.002693621,0.638682692,2.153941015,0.278492487,0.318917987,0.254298244,0.180186496,2.102337203
254,NAPFR-115A,DEX,FR,0.000423962,0.002691735,0.66909618,2.098922363,0.274556004,0.311278227,0.253968951,0.179203528,2.185480669
255,NAPFR-115A,DEX,FR,0.000413659,0.002554375,0.66085866,2.065110976,0.265075573,0.302680047,0.258400916,0.182178568,2.114981195
256,NAPFR-115A,DEX,FR,0.000408606,0.002588309,0.679170037,2.039403542,0.263297104,0.301252227,0.262479452,0.181822544,2.176492408
257,NAPFR-115A,DEX,FR,0.000384497,0.002377976,0.672232592,1.983696154,0.257698061,0.293266998,0.260716688,0.183152547,2.256247949
258,NAPFR-115A,DEX,FR,0.000370459,0.002335156,0.663926478,1.971481831,0.256383885,0.289378549,0.255437447,0.185299334,2.236701881
259,NAPFR-115A,DEX,FR,0.000413439,0.002552897,0.685513488,1.942464489,0.254014018,0.28508981,0.267040492,0.187776152,2.25715755
260,NAPFR-115A,DEX,FR,0.000444665,0.002800059,0.674355942,1.957784684,0.247196854,0.2833177,0.272728516,0.193270835,2.281111231
261,NAPFR-115A,DEX,FR,0.000497854,0.002994305,0.685159845,1.929656896,0.245642133,0.280199029,0.259984903,0.182709284,2.127518737
262,NAPFR-115A,DEX,FR,0.000536499,0.003362151,0.705035429,2.057815702,0.263088458,0.291024179,0.251920274,0.176019044,1.984017189
263,NAPFR-115A,DEX,FR,0.000703223,0.004567148,0.696026003,2.086940164,0.256010832,0.288100201,0.242510285,0.164834597,1.888230423
264,NAPFR-115A,DEX,FR,0.001139827,0.007319316,0.665487962,1.932374504,0.241778659,0.271074432,0.269526679,0.192113959,2.343971878
265,NAPFR-115A,DEX,FR,0.000616516,0.00378541,0.643900502,1.670101683,0.221036318,0.260765113,0.288677346,0.203171172,2.46602499
266,NAPFR-115A,DEX,FR,0.000540186,0.003519318,0.656781433,1.773994217,0.228340211,0.268042781,0.287165171,0.20694352,2.415996282
267,NAPFR-115A,DEX,FR,0.000511506,0.003339366,0.657469652,1.857649168,0.242905606,0.275619278,0.282622291,0.203950425,2.404260561
268,NAPFR-115A,DEX,FR,0.000524783,0.003397231,0.656091934,1.86883115,0.241998328,0.28003659,0.292866584,0.209453649,2.47409884
269,NAPFR-115A,DEX,FR,0.000511797,0.003207744,0.658282337,1.837361131,0.23587915,0.270840014,0.28132916,0.199780538,2.370807958
270,NAPFR-115A,DEX,FR,0.000474851,0.002925032,0.676394762,1.832617134,0.231081725,0.266476441,0.280626932,0.199417429,2.316408788
271,NAPFR-115A,DEX,FR,0.000423085,0.002766096,0.648133718,1.774985786,0.23246824,0.255270378,0.266506863,0.188107409,2.206368333
272,NAPFR-115A,DEX,FR,0.000426171,0.00266112,0.667708666,1.83748398,0.243011728,0.283542355,0.265834068,0.186648597,2.280352676
273,NAPFR-115A,DEX,FR,0.000384409,0.002448242,0.671457178,1.999949508,0.256006978,0.291160506,0.264436582,0.1796658,2.168831898
274,NAPFR-115A,DEX,FR,0.00035393,0.002229534,0.648884349,1.998879365,0.260509015,0.304850453,0.236136564,0.169705659,2.064229485
275,NAPFR-115A,DEX,FR,0.000382504,0.002388733,0.681807781,2.275070691,0.301790236,0.33497086,0.241627073,0.173509498,2.010507343
276,NAPFR-115A,DEX,FR,0.000472824,0.00299854,0.651876033,2.328287005,0.302582116,0.333514758,0.252440529,0.182694797,2.158457538
277,NAPFR-115A,DEX,FR,0.000483575,0.002998753,0.686302785,2.226384437,0.289076559,0.333783937,0.255614569,0.187498971,2.1966449
278,NAPFR-115A,DEX,FR,0.000455171,0.002875814,0.658732206,2.064009229,0.27232414,0.314600693,0.252095132,0.185539992,2.138347941
279,NAPFR-115A,DEX,FR,0.000453913,0.002969039,0.684002318,2.115925867,0.267964466,0.303869891,0.278568712,0.197506932,2.352461493
280,NAPFR-115A,DEX,FR,0.000457649,0.002789405,0.667360868,1.98109779,0.25942709,0.288063244,0.267439316,0.192558589,2.286580338
281,NAPFR-115A,DEX,FR,0.000451136,0.00276447,0.665110855,1.942434021,0.250623755,0.288726516,0.273366408,0.195464997,2.316855645
282,NAPFR-115A,DEX,FR,0.000442625,0.002713437,0.643081732,1.874127285,0.243401916,0.273505836,0.267388089,0.189118353,2.16270329
283,NAPFR-115A,DEX,FR,0.000452243,0.00292386,0.692758255,1.929769645,0.248600966,0.280073168,0.276035535,0.195571083,2.326548103
284,NAPFR-115A,DEX,FR,0.000456451,0.002881741,0.646268941,1.819247984,0.239065796,0.271907165,0.270724005,0.194551498,2.325986933
285,NAPFR-115A,DEX,FR,0.000483704,0.003059323,0.660271882,1.831712319,0.227125027,0.26918634,0.26583219,0.191896867,2.292499783
286,NAPFR-115A,DEX,FR,0.000503161,0.003161169,0.673287735,1.833508959,0.239070447,0.276617091,0.27525954,0.192956659,2.302270782
287,NAPFR-115A,DEX,FR,0.000455552,0.002954325,0.675833724,1.77131676,0.235736532,0.266418597,0.269759613,0.193473957,2.290688524
288,NAPFR-115A,DEX,FR,0.000448181,0.002814717,0.669151096,1.85534446,0.238546706,0.273086855,0.274690267,0.193420858,2.301105203
289,NAPFR-115A,DEX,FR,0.000414518,0.00272081,0.69570092,1.969715926,0.250552639,0.285821805,0.273167317,0.196703515,2.287163235
290,NAPFR-115A,DEX,FR,0.000399465,0.002683899,0.683554415,2.025228412,0.263269801,0.302260215,0.270590382,0.191489254,2.231760723
291,NAPFR-115A,DEX,FR,0.000394944,0.002444665,0.679827279,2.044040096,0.267610353,0.306828114,0.263210571,0.179364471,2.219101815
292,NAPFR-115A,DEX,FR,0.000392333,0.002626302,0.665535457,2.10106178,0.273932941,0.311245044,0.256709381,0.184964678,2.107598245
293,NAPFR-115A,DEX,FR,0.00040043,0.002480587,0.666301503,2.143996947,0.279370065,0.320869187,0.26324574,0.182629755,2.150400005
294,NAPFR-115A,DEX,FR,0.000390582,0.00253035,0.675344682,2.275156137,0.2983936,0.339757283,0.259363208,0.175729912,2.056960369
295,NAPFR-115B,DEX,FR,0.000622639,0.003769675,0.655451049,2.33258991,0.303934621,0.341194734,0.245097533,0.17516973,2.059982804
296,NAPFR-115B,DEX,FR,0.000493188,0.003083825,0.656995314,2.144871514,0.277505262,0.318939917,0.256053211,0.183117184,2.154791485
297,NAPFR-115B,DEX,FR,0.000446618,0.002753975,0.663429376,2.052674218,0.269305661,0.310312175,0.271288422,0.191496843,2.263292485
298,NAPFR-115B,DEX,FR,0.000440804,0.002784359,0.669099627,2.036528491,0.263548574,0.297203807,0.277428494,0.193406226,2.278091859
299,NAPFR-115B,DEX,FR,0.000446772,0.002833813,0.671544179,2.001160225,0.258903621,0.295126684,0.291291738,0.199784796,2.388053448
300,NAPFR-115B,DEX,FR,0.000525553,0.003107954,0.663418114,2.004173721,0.256203191,0.300408111,0.290292708,0.208163342,2.445466419
301,NAPFR-115B,DEX,FR,0.000567283,0.003879561,0.65303753,2.053926356,0.26104466,0.301510661,0.287821917,0.208438731,2.455702949
302,NAPFR-115B,DEX,FR,0.000708494,0.004635806,0.680904218,2.178512012,0.278306436,0.319132874,0.306777119,0.212768178,2.501356387
303,NAPFR-115B,DEX,FR,0.000740868,0.004676285,0.671935286,2.136539509,0.282213668,0.322667705,0.312266811,0.216345765,2.575391088
304,NAPFR-115B,DEX,FR,0.000678396,0.00429985,0.683811183,2.126341739,0.281728397,0.313633858,0.310236871,0.218289968,2.613488263
305,NAPFR-115B,DEX,FR,0.000656048,0.004241323,0.670453158,2.096408292,0.275821242,0.312511514,0.31988512,0.233235202,2.670643879
306,NAPFR-115B,DEX,FR,0.000670619,0.004134457,0.664276697,2.089574448,0.275347893,0.314129634,0.324240878,0.23015035,2.75917557
307,NAPFR-115B,DEX,FR,0.000677503,0.004190499,0.676367452,2.1301847,0.277943078,0.318740285,0.333705585,0.228151643,2.795820314
308,NAPFR-115B,DEX,FR,0.000666001,0.004315755,0.659438601,2.164843587,0.273994,0.315362488,0.320503601,0.23196254,2.664529713
309,NAPFR-115B,DEX,FR,0.000642981,0.004176962,0.677375748,2.296385414,0.294937223,0.335451511,0.323704591,0.225687449,2.661513974
310,NAPFR-115B,DEX,FR,0.0006192,0.00408616,0.661288852,2.310591843,0.296360115,0.338325688,0.292140243,0.20628799,2.402443906
311,NAPFR-116A,DEX,FR,0.000572937,0.003467884,0.671131936,2.40713479,0.314344533,0.350750315,0.295668757,0.208263107,2.47048873
312,NAPFR-116A,DEX,FR,0.000477249,0.002959382,0.678830306,2.308069853,0.299684781,0.341607478,0.303039895,0.213684617,2.549508235
313,NAPFR-116A,DEX,FR,0.000439616,0.002791542,0.67122422,2.30664077,0.298213007,0.334445825,0.311903972,0.22624711,2.56890846
314,NAPFR-116A,DEX,FR,0.000460649,0.002867027,0.663249752,2.229296318,0.284749178,0.333168903,0.304075065,0.21659892,2.594891109
315,NAPFR-116A,DEX,FR,0.000550862,0.003450239,0.671801509,2.312335083,0.300306137,0.342919149,0.303974402,0.213473498,2.604544573
316,NAPFR-116A,DEX,FR,0.000619372,0.003924263,0.692569304,2.342124487,0.313071124,0.34671477,0.314566225,0.225267085,2.703390426
317,NAPFR-116A,DEX,FR,0.00064287,0.004075047,0.685374824,2.431535292,0.313903961,0.365452029,0.317832828,0.225371037,2.627946148
318,NAPFR-116A,DEX,FR,0.000719908,0.004562945,0.681280039,2.495479279,0.320047983,0.37164188,0.306012713,0.219315755,2.58580366
319,NAPFR-116A,DEX,FR,0.001093833,0.007142469,0.675697383,2.547827619,0.332935112,0.37474515,0.290402513,0.208935033,2.474926475
320,NAPFR-116A,DEX,FR,0.001645375,0.010483029,0.67868669,2.734354396,0.343216992,0.387473131,0.264972761,0.18633668,2.229325434
321,NAPFR-116A,DEX,FR,0.002122188,0.01294376,0.643945242,2.587135536,0.334234476,0.381862805,0.251973316,0.185921715,2.147176278
322,NAPFR-116A,DEX,FR,0.001248249,0.007781524,0.653521277,2.418272106,0.311447221,0.346539387,0.275169932,0.197298558,2.298353107
323,NAPFR-116A,DEX,FR,0.000728924,0.00457679,0.669560861,2.236532141,0.294819424,0.330591096,0.286271608,0.206749538,2.456060384
324,NAPFR-116A,DEX,FR,0.000517144,0.00331955,0.653781349,2.147850074,0.274602559,0.314418931,0.290344534,0.207884834,2.395943536
325,NAPFR-116A,DEX,FR,0.000465227,0.003023142,0.682163073,2.130292967,0.274646569,0.316922851,0.297960679,0.215383766,2.493963843
326,NAPFR-116A,DEX,FR,0.000420269,0.002775662,0.662057282,2.159365903,0.277988564,0.315888294,0.301207906,0.211630202,2.468677932
327,NAPFR-116A,DEX,FR,0.000427596,0.002653909,0.666034639,2.095841178,0.273183174,0.311349399,0.299895047,0.215509202,2.522253392
328,NAPFR-116A,DEX,FR,0.000397012,0.002521578,0.6654583,2.100407253,0.271277433,0.309964536,0.294635161,0.209054004,2.526026394
329,NAPFR-116A,DEX,FR,0.000404819,0.002487521,0.652663807,2.086644667,0.268586794,0.309556996,0.30151133,0.212289663,2.482689003
330,NAPFR-116A,DEX,FR,0.000392246,0.002473156,0.653366118,1.996525477,0.266476305,0.303158483,0.295114734,0.207331205,2.480346981
331,NAPFR-116A,DEX,FR,0.000390545,0.002457831,0.66405496,2.066333507,0.277424301,0.309035345,0.293826574,0.210517495,2.472031063
332,NAPFR-116A,DEX,FR,0.000394363,0.0025376,0.667432136,2.110553422,0.277195261,0.313361164,0.29632099,0.207122979,2.484410492
333,NAPFR-116A,DEX,FR,0.000410669,0.00264273,0.686414173,2.154689669,0.278777978,0.324358797,0.29557095,0.206168153,2.431527947
334,NAPFR-116A,DEX,FR,0.000657921,0.004237873,0.679558106,2.263655086,0.289711851,0.337360619,0.288121668,0.206395233,2.43986924
335,NAPFR-121A,DEX,FR,0.000226596,0.001495702,0.674512892,2.33316714,0.296968717,0.333640339,0.228388579,0.163538193,1.899613977
336,NAPFR-121A,DEX,FR,0.000237833,0.001549349,0.675285372,2.297804086,0.297419981,0.336239887,0.228586245,0.165774828,1.943968569
337,NAPFR-121A,DEX,FR,0.000264122,0.001596659,0.668984495,2.272778684,0.293871268,0.32797303,0.229661313,0.168063136,1.903930177
338,NAPFR-121A,DEX,FR,0.000263348,0.001748199,0.66344898,2.21312911,0.286985518,0.333703423,0.23789627,0.168604653,1.970203663
339,NAPFR-121A,DEX,FR,0.000280584,0.001729894,0.675214466,2.253086777,0.28329883,0.326932096,0.239296471,0.174607552,2.005838359
340,NAPFR-121A,DEX,FR,0.000271268,0.001725654,0.676497899,2.149605087,0.283029812,0.320174586,0.242831041,0.172470419,2.008075225
341,NAPFR-121A,DEX,FR,0.000274537,0.001763102,0.685260336,2.224922507,0.282223798,0.329408214,0.244063943,0.176997301,2.075476628
342,NAPFR-121A,DEX,FR,0.00026576,0.001675867,0.667749202,2.123464046,0.282970633,0.311316227,0.239054483,0.170825573,2.006257591
343,NAPFR-121A,DEX,FR,0.000264824,0.001682646,0.676736862,2.150021533,0.280837729,0.313363061,0.236279278,0.169027988,1.964285194
344,NAPFR-121A,DEX,FR,0.000279037,0.001710324,0.676655986,2.107669167,0.275819917,0.311438896,0.236467681,0.16934454,1.955199114
345,NAPFR-121A,DEX,FR,0.000274823,0.00170494,0.657850051,2.054993006,0.27027289,0.30869127,0.232306389,0.165078207,1.963941102
346,NAPFR-121A,DEX,FR,0.000287719,0.001721867,0.669357616,2.076710745,0.272215559,0.306204516,0.23430079,0.166252296,1.962274057
347,NAPFR-121A,DEX,FR,0.000277088,0.001714679,0.6671035,2.04766329,0.268294456,0.303399986,0.226142641,0.168241522,1.933081995
